file,class,method,constructor,line,cbo,cboModified,fanin,fanout,wmc,rfc,loc,returnsQty,variablesQty,parametersQty,methodsInvokedQty,methodsInvokedLocalQty,methodsInvokedIndirectLocalQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty,hasJavaDoc
/Users/palesnow/Downloads/ood1/java-ml-projects-master/neural-nets/deeplearning4j/deeplearning-hello/src/main/java/org/fxapps/deeplearning/MnistTestFXApp.java,org.fxapps.deeplearning.MnistTestFXApp,getScaledImage/1[org.fxapps.deeplearning.Canvas],false,100,2,0,0,0,1,6,10,1,4,1,6,0,0,0,0,0,0,0,6,4,0,0,0,0,0,13,2,0,false
/Users/palesnow/Downloads/ood1/java-ml-projects-master/neural-nets/deeplearning4j/deeplearning-hello/src/main/java/org/fxapps/deeplearning/MnistTestFXApp.java,org.fxapps.deeplearning.MnistTestFXApp,main/1[java.lang.String[]],false,40,0,0,0,0,1,1,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,0,false
/Users/palesnow/Downloads/ood1/java-ml-projects-master/neural-nets/deeplearning4j/deeplearning-hello/src/main/java/org/fxapps/deeplearning/MnistTestFXApp.java,org.fxapps.deeplearning.MnistTestFXApp,clear/1[org.fxapps.deeplearning.GraphicsContext],false,112,1,1,1,0,1,2,4,0,0,1,2,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,2,0,false
/Users/palesnow/Downloads/ood1/java-ml-projects-master/utilities/yolo-dl4j/src/main/java/org/fxapps/ml/deeplearning/yolo/ZoomPane.java,org.fxapps.ml.deeplearning.yolo.ZoomPane,"figureScrollOffset/2[org.fxapps.ml.deeplearning.yolo.Node,org.fxapps.ml.deeplearning.yolo.ScrollPane]",false,119,3,1,1,0,1,11,9,1,6,2,11,0,0,0,0,0,4,0,2,6,10,0,0,0,0,16,10,0,false
/Users/palesnow/Downloads/ood1/java-ml-projects-master/utilities/yolo-dl4j/src/main/java/org/fxapps/ml/deeplearning/yolo/ZoomPane.java,org.fxapps.ml.deeplearning.yolo.ZoomPane,createZoomPane/1[org.fxapps.ml.deeplearning.yolo.Group],false,27,8,1,1,0,1,10,68,1,4,1,10,0,0,0,0,0,0,0,2,4,0,0,4,0,0,49,9,0,false
/Users/palesnow/Downloads/ood1/java-ml-projects-master/utilities/yolo-dl4j/src/main/java/org/fxapps/ml/deeplearning/yolo/ZoomPane.java,org.fxapps.ml.deeplearning.yolo.ZoomPane,"repositionScroller/4[org.fxapps.ml.deeplearning.yolo.Node,org.fxapps.ml.deeplearning.yolo.ScrollPane,double,org.fxapps.ml.deeplearning.yolo.Point2D]",false,132,3,1,1,0,3,12,22,0,8,4,12,0,0,0,0,0,4,0,6,8,20,1,0,0,0,15,10,0,false
/Users/palesnow/Downloads/ood1/java-ml-projects-master/javafx-computer-vision/src/main/java/WebCamAppLauncher.java,WebCamAppLauncher$Anonymous3,call/0,false,258,0,2,0,2,1,5,6,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,false
/Users/palesnow/Downloads/ood1/java-ml-projects-master/javafx-computer-vision/src/main/java/WebCamAppLauncher.java,WebCamAppLauncher$Anonymous2,call/0,false,183,1,2,0,2,5,10,22,1,2,0,10,0,0,1,1,1,1,0,0,4,0,4,0,0,1,14,4,0,false
/Users/palesnow/Downloads/ood1/java-ml-projects-master/javafx-computer-vision/src/main/java/WebCamAppLauncher.java,WebCamAppLauncher$Anonymous1,call/0,false,155,1,2,0,2,2,5,9,1,0,0,5,0,0,0,1,0,0,0,0,1,0,1,0,0,0,12,4,0,false
/Users/palesnow/Downloads/ood1/java-ml-projects-master/integration/microservices/image-classifier-microservice/src/main/java/org/fxapps/microservices/imageclassifier/rest/ImageClassifierResource.java,org.fxapps.microservices.imageclassifier.rest.ImageClassifierResource,classifiy/1[org.fxapps.microservices.imageclassifier.rest.DataSource],false,24,4,1,0,1,1,4,3,1,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,false
/Users/palesnow/Downloads/ood1/java-ml-projects-master/integration/microservices/image-classifier-microservice/src/main/java/org/fxapps/microservices/imageclassifier/rest/ImageClassifierResource.java,org.fxapps.microservices.imageclassifier.rest.ImageClassifierResource,info/0,false,29,3,1,0,1,1,3,3,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,false
/Users/palesnow/Downloads/ood1/java-ml-projects-master/utilities/yolo-dl4j/src/main/java/org/fxapps/ml/deeplearning/yolo/ZoomPane.java,org.fxapps.ml.deeplearning.yolo.ZoomPane$Anonymous2,handle/1[org.fxapps.ml.deeplearning.yolo.ScrollEvent],false,48,3,2,0,2,7,8,23,3,4,1,8,0,0,0,1,0,1,0,3,8,3,1,0,0,0,25,1,0,false
/Users/palesnow/Downloads/ood1/java-ml-projects-master/utilities/yolo-dl4j/src/main/java/org/fxapps/ml/deeplearning/yolo/ZoomPane.java,org.fxapps.ml.deeplearning.yolo.ZoomPane$Anonymous3,handle/1[org.fxapps.ml.deeplearning.yolo.MouseEvent],false,88,2,0,0,0,1,3,3,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,false
